,Glaspercentage,Isolatie/infiltratie,g-waarde glas,Spuiventilatie,Zonwering,Woningtype,Oriëntatie,Klimaatbestand,Ruimtetype,GTO
6626,0.3,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,16
6627,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6628,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6629,0.5,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,36
6630,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6631,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6632,0.7,Matig,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,49
6633,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6634,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6635,0.3,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,0
6636,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6637,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6638,0.5,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,14
6639,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6640,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6641,0.7,Goed,0.3,21:00 tot 7:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,29
6642,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6643,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6644,0.3,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,316
6645,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6646,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6647,0.5,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,360
6648,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,1
6649,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6650,0.7,Slecht,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,400
6651,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6652,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6653,0.3,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,206
6654,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6655,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6656,0.5,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,253
6657,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6658,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6659,0.7,Matig,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,291
6660,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6661,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6662,0.3,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,214
6663,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6664,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6665,0.5,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,261
6666,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6667,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6668,0.7,Goed,0.6,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,303
6669,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6670,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6671,0.3,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,285
6672,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6673,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6674,0.5,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,311
6675,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6676,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6677,0.7,Slecht,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,329
6678,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6679,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6680,0.3,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,180
6681,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6682,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6683,0.5,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,195
6684,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6685,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6686,0.7,Matig,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,209
6687,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6688,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6689,0.3,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,178
6690,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6691,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6692,0.5,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,196
6693,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6694,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,BEDROOM,0
6695,0.7,Goed,0.3,8:00 tot 22:00,Overstek,Appartement onder dak doorzon,Noord,1,LIVINGROOM,213
6696,0.3,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,103
6697,0.3,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,5
6698,0.3,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,871
6699,0.5,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,411
6700,0.5,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,26
6701,0.5,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,1552
6702,0.7,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,82
6703,0.7,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1007
6704,0.7,Slecht,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,2445
6705,0.3,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,39
6706,0.3,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6707,0.3,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,581
6708,0.5,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,459
6709,0.5,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,15
6710,0.5,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,1581
6711,0.7,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1396
6712,0.7,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,82
6713,0.7,Matig,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,3019
6714,0.3,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6715,0.3,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,64
6716,0.3,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,793
6717,0.5,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,750
6718,0.5,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,22
6719,0.5,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,2280
6720,0.7,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,2078
6721,0.7,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,126
6722,0.7,Goed,0.6,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,4214
6723,0.3,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,3
6724,0.3,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6725,0.3,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,476
6726,0.5,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,48
6727,0.5,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,2
6728,0.5,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,667
6729,0.7,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,8
6730,0.7,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,139
6731,0.7,Slecht,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,917
6732,0.3,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6733,0.3,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6734,0.3,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,163
6735,0.5,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6736,0.5,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,9
6737,0.5,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,368
6738,0.7,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1
6739,0.7,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,87
6740,0.7,Matig,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,688
6741,0.3,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6742,0.3,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6743,0.3,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,159
6744,0.5,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,16
6745,0.5,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6746,0.5,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,457
6747,0.7,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,131
6748,0.7,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,2
6749,0.7,Goed,0.3,TO-juli,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,913
6750,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,36
6751,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6752,0.3,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,826
6753,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,320
6754,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,11
6755,0.5,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,1532
6756,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,979
6757,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,36
6758,0.7,Slecht,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,2490
6759,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6760,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,9
6761,0.3,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,514
6762,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,336
6763,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,3
6764,0.5,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,1437
6765,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,26
6766,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1276
6767,0.7,Matig,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,2892
6768,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6769,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,8
6770,0.3,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,563
6771,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,485
6772,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,3
6773,0.5,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,1890
6774,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,30
6775,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1684
6776,0.7,Goed,0.6,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,3813
6777,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6778,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6779,0.3,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,445
6780,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6781,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,7
6782,0.5,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,639
6783,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1
6784,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,70
6785,0.7,Slecht,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,893
6786,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6787,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6788,0.3,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,152
6789,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6790,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6791,0.5,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,351
6792,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,40
6793,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6794,0.7,Matig,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,651
6795,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6796,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6797,0.3,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,134
6798,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6799,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6800,0.5,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,366
6801,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6802,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,48
6803,0.7,Goed,0.3,21:00 tot 7:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,766
6804,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,46
6805,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,5
6806,0.3,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,547
6807,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,169
6808,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,19
6809,0.5,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,727
6810,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,423
6811,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,46
6812,0.7,Slecht,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,947
6813,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,5
6814,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6815,0.3,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,397
6816,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,135
6817,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,11
6818,0.5,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,593
6819,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,33
6820,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,461
6821,0.7,Matig,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,886
6822,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,10
6823,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6824,0.3,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,411
6825,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,11
6826,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,184
6827,0.5,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,658
6828,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,37
6829,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,607
6830,0.7,Goed,0.6,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,986
6831,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6832,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,7
6833,0.3,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,424
6834,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,3
6835,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,22
6836,0.5,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,481
6837,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,51
6838,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,9
6839,0.7,Slecht,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,542
6840,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6841,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6842,0.3,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,266
6843,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1
6844,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6845,0.5,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,336
6846,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,2
6847,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,12
6848,0.7,Matig,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,415
6849,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6850,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6851,0.3,Goed,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,LIVINGROOM,264
6852,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,0
6853,0.5,Goed,0.3,8:00 tot 22:00,Binnen slecht,Appartement onder dak doorzon,Oost,1,BEDROOM,1
